20971520 2097152 0 38 4 16 0.483279 0.000000 0.483282 0.484894 0.589356 0.608845 2.069046 2.846814 2.862002 3.013335 0.281044 3.013342
20971520 2097152 0 39 4 16 0.483216 0.000000 0.483219 0.484870 0.600038 0.620065 2.093823 2.883183 2.899655 3.048373 0.284927 3.048379
20971520 2097152 0 40 4 16 0.483703 0.000000 0.483706 0.484775 0.620371 0.640544 2.175340 2.999772 3.015856 3.151887 0.296448 3.151894
20971520 2097152 0 41 4 16 0.483162 0.000000 0.483164 0.484916 0.634442 0.655110 2.222265 3.065004 3.083083 3.212670 0.303084 3.212677
20971520 2097152 0 42 4 16 0.483188 0.000000 0.483191 0.484879 0.640251 0.658818 2.235167 3.085228 3.101487 3.229083 0.305124 3.229090
20971520 2097152 0 43 4 16 0.483190 0.000000 0.483194 0.484742 0.654986 0.672914 2.284702 3.154616 3.172156 3.291707 0.311962 3.291714
20971520 2097152 0 44 4 16 0.483294 0.000000 0.483297 0.484966 0.670435 0.688232 2.335745 3.231327 3.245382 3.358356 0.319391 3.358363
20971520 2097152 0 45 4 16 0.483145 0.000000 0.483147 0.484880 0.693053 0.711673 2.420534 3.350863 3.366340 3.468961 0.331779 3.468968
20971520 2097152 0 46 4 16 0.483290 0.000000 0.483293 0.484891 0.705529 0.725825 2.470326 3.422188 3.437197 3.530526 0.338464 3.530533
20971520 2097152 0 47 4 16 0.483296 0.000000 0.483300 0.484899 0.711057 0.730453 2.486764 3.431343 3.460766 3.550525 0.340717 3.550532
