16777216 16777216 0 0 4 5 0.397834 0.000000 0.397853 0.398621 0.472968 0.493028 0.394264 0.468584 0.502683
16777216 16777216 0 0 4 5 0.397767 0.000000 0.397788 0.398568 0.474533 0.493031 0.394225 0.478005 0.502762
16777216 16777216 0 0 4 5 0.397694 0.000000 0.397714 0.398573 0.472221 0.492967 0.394075 0.483975 0.503304
16777216 16777216 0 0 4 5 0.397863 0.000000 0.397883 0.397739 0.473636 0.492153 0.394524 0.469674 0.503609
16777216 16777216 0 0 4 5 0.397685 0.000000 0.397704 0.398593 0.472122 0.493050 0.394011 0.483770 0.503555
16777216 16777216 0 0 4 5 0.397548 0.000000 0.397569 0.398761 0.474519 0.493198 0.394294 0.470649 0.504016
16777216 16777216 0 0 4 5 0.397825 0.000000 0.397847 0.398597 0.473563 0.493004 0.394219 0.469896 0.504701
16777216 16777216 0 0 4 5 0.397776 0.000000 0.397796 0.398694 0.473316 0.493098 0.394272 0.469683 0.504742
16777216 16777216 0 0 4 5 0.397914 0.000000 0.397937 0.398001 0.472527 0.492362 0.394219 0.484830 0.504826
16777216 16777216 0 0 4 5 0.397813 0.000000 0.397835 0.398442 0.472134 0.492825 0.394066 0.484396 0.504939
16777216 16777216 0 0 4 5 0.397723 0.000000 0.397745 0.398587 0.471976 0.493067 0.394188 0.483398 0.504262
16777216 16777216 0 0 4 5 0.397630 0.000000 0.397651 0.397647 0.470103 0.492109 0.394216 0.470898 0.505870
16777216 16777216 0 0 4 5 0.397756 0.000000 0.397778 0.398668 0.474941 0.493154 0.394223 0.471875 0.506048
16777216 16777216 0 0 4 5 0.397809 0.000000 0.397831 0.398582 0.471968 0.492942 0.394209 0.484944 0.506311
16777216 16777216 0 0 4 5 0.397784 0.000000 0.397808 0.398657 0.473269 0.493072 0.394125 0.470413 0.506750
16777216 16777216 0 0 4 5 0.397687 0.000000 0.397712 0.398668 0.474981 0.493160 0.394301 0.472375 0.507183
16777216 16777216 0 0 4 5 0.397640 0.000000 0.397663 0.398182 0.472593 0.492552 0.394216 0.469990 0.507410
16777216 16777216 0 0 4 5 0.397734 0.000000 0.397759 0.398589 0.474871 0.493052 0.394222 0.472439 0.507598
16777216 16777216 0 0 4 5 0.397800 0.000000 0.397826 0.398544 0.473424 0.492924 0.394293 0.471235 0.508094
16777216 16777216 0 0 4 5 0.397793 0.000000 0.397816 0.397276 0.471131 0.491702 0.394360 0.473131 0.508488
16777216 16777216 0 0 4 5 0.397801 0.000000 0.397826 0.398698 0.474723 0.493259 0.394203 0.472876 0.508791
16777216 16777216 0 0 4 5 0.397654 0.000000 0.397680 0.398690 0.474544 0.493218 0.394371 0.472843 0.508963
16777216 16777216 0 0 4 5 0.397681 0.000000 0.397705 0.398686 0.474538 0.493242 0.394305 0.473127 0.509537
16777216 16777216 0 0 4 5 0.397823 0.000000 0.397848 0.398634 0.471231 0.493090 0.394409 0.474077 0.510317
16777216 16777216 0 0 4 5 0.397773 0.000000 0.397798 0.398617 0.472611 0.493083 0.394249 0.471181 0.509945
16777216 16777216 0 0 4 5 0.397336 0.000000 0.397362 0.398607 0.473095 0.492952 0.394270 0.471731 0.510363
16777216 16777216 0 0 4 5 0.397905 0.000000 0.397930 0.397730 0.473530 0.492095 0.394354 0.472591 0.510953
16777216 16777216 0 0 4 5 0.397851 0.000000 0.397877 0.398560 0.471478 0.493026 0.394230 0.474541 0.511086
16777216 16777216 0 0 4 5 0.397818 0.000000 0.397843 0.397699 0.472700 0.492088 0.394356 0.471820 0.511344
16777216 16777216 0 0 4 5 0.397730 0.000000 0.397757 0.397971 0.473814 0.491922 0.394336 0.473092 0.511632
16777216 16777216 0 0 4 5 0.397794 0.000000 0.397820 0.398683 0.472500 0.493103 0.394220 0.471781 0.511940
16777216 16777216 0 0 4 5 0.397753 0.000000 0.397778 0.398590 0.471337 0.493049 0.394295 0.474904 0.512421
16777216 16777216 0 0 4 5 0.397610 0.000000 0.397636 0.396214 0.472287 0.490695 0.394305 0.472066 0.512676
16777216 16777216 0 0 4 5 0.397847 0.000000 0.397872 0.397006 0.470372 0.491436 0.394396 0.474220 0.512951
16777216 16777216 0 0 4 5 0.397715 0.000000 0.397741 0.398530 0.474156 0.492956 0.394262 0.474089 0.513141
16777216 16777216 0 0 4 5 0.397738 0.000000 0.397766 0.398609 0.474240 0.493071 0.394253 0.474262 0.513446
16777216 16777216 0 0 4 5 0.397822 0.000000 0.397849 0.397679 0.473755 0.492050 0.394217 0.473865 0.513839
16777216 16777216 0 0 4 5 0.397715 0.000000 0.397741 0.398613 0.474451 0.493072 0.394124 0.474628 0.513923
16777216 16777216 0 0 4 5 0.397787 0.000000 0.397813 0.398568 0.471353 0.493045 0.394444 0.476028 0.514520
16777216 16777216 0 0 4 5 0.397708 0.000000 0.397735 0.397064 0.471320 0.491527 0.394265 0.475803 0.514581
16777216 16777216 0 0 4 5 0.397821 0.000000 0.397848 0.398466 0.472879 0.492853 0.394387 0.473596 0.515125
16777216 16777216 0 0 4 5 0.397774 0.000000 0.397801 0.398538 0.474842 0.492998 0.394504 0.475953 0.515545
16777216 16777216 0 0 4 5 0.397782 0.000000 0.397807 0.398546 0.473352 0.492965 0.394138 0.474351 0.515770
16777216 16777216 0 0 4 5 0.397834 0.000000 0.397860 0.397624 0.471143 0.492109 0.394034 0.476051 0.515768
16777216 16777216 0 0 4 5 0.397765 0.000000 0.397790 0.398671 0.473983 0.493223 0.394198 0.475259 0.516289
16777216 16777216 0 0 4 5 0.397712 0.000000 0.397737 0.398597 0.473364 0.493039 0.394423 0.474966 0.516964
16777216 16777216 0 0 4 5 0.397594 0.000000 0.397620 0.397460 0.471881 0.491894 0.394330 0.481473 0.516955
16777216 16777216 0 0 4 5 0.397778 0.000000 0.397804 0.398505 0.471755 0.492935 0.394223 0.477358 0.517233
16777216 16777216 0 0 4 5 0.397807 0.000000 0.397834 0.394946 0.468257 0.489342 0.394324 0.474177 0.517592
16777216 16777216 0 0 4 5 0.397576 0.000000 0.397602 0.398639 0.472736 0.493125 0.394483 0.474925 0.518142
